2026-03-31 23:56:26,566 - INFO - Using device: cuda
2026-03-31 23:57:59,262 - INFO - Epoch 177 | Batch index 000 | Step 000708 | Loss: 0.049122
2026-03-31 23:57:59,750 - INFO - Epoch 178 | Batch index 000 | Step 000712 | Loss: 0.053506
2026-03-31 23:58:00,290 - INFO - Epoch 179 | Batch index 000 | Step 000716 | Loss: 0.358354
2026-03-31 23:58:00,794 - INFO - Epoch 180 | Batch index 000 | Step 000720 | Loss: 0.050240
2026-03-31 23:58:01,261 - INFO - Epoch 181 | Batch index 000 | Step 000724 | Loss: 0.275387
2026-03-31 23:58:01,784 - INFO - Epoch 182 | Batch index 000 | Step 000728 | Loss: 0.048356
2026-03-31 23:58:02,246 - INFO - Epoch 183 | Batch index 000 | Step 000732 | Loss: 0.219622
2026-03-31 23:58:02,747 - INFO - Epoch 184 | Batch index 000 | Step 000736 | Loss: 0.054855
2026-03-31 23:58:03,253 - INFO - Epoch 185 | Batch index 000 | Step 000740 | Loss: 0.112417
2026-03-31 23:58:03,790 - INFO - Epoch 186 | Batch index 000 | Step 000744 | Loss: 0.055377
2026-03-31 23:58:04,263 - INFO - Epoch 187 | Batch index 000 | Step 000748 | Loss: 0.122418
2026-03-31 23:58:04,798 - INFO - Epoch 188 | Batch index 000 | Step 000752 | Loss: 0.050980
2026-03-31 23:58:05,289 - INFO - Epoch 189 | Batch index 000 | Step 000756 | Loss: 0.047692
2026-03-31 23:58:05,792 - INFO - Epoch 190 | Batch index 000 | Step 000760 | Loss: 0.049899
2026-03-31 23:58:06,281 - INFO - Epoch 191 | Batch index 000 | Step 000764 | Loss: 0.051078
2026-03-31 23:58:06,812 - INFO - Epoch 192 | Batch index 000 | Step 000768 | Loss: 0.061274
2026-03-31 23:58:07,287 - INFO - Epoch 193 | Batch index 000 | Step 000772 | Loss: 0.090414
2026-03-31 23:58:07,786 - INFO - Epoch 194 | Batch index 000 | Step 000776 | Loss: 0.053508
2026-03-31 23:58:08,295 - INFO - Epoch 195 | Batch index 000 | Step 000780 | Loss: 0.096526
2026-03-31 23:58:08,826 - INFO - Epoch 196 | Batch index 000 | Step 000784 | Loss: 0.054705
2026-03-31 23:58:09,329 - INFO - Epoch 197 | Batch index 000 | Step 000788 | Loss: 0.234444
2026-03-31 23:58:09,818 - INFO - Epoch 198 | Batch index 000 | Step 000792 | Loss: 0.050945
2026-03-31 23:58:10,311 - INFO - Epoch 199 | Batch index 000 | Step 000796 | Loss: 0.762010
2026-03-31 23:58:10,839 - INFO - Epoch 200 | Batch index 000 | Step 000800 | Loss: 0.049364
2026-03-31 23:58:11,364 - INFO - Epoch 201 | Batch index 000 | Step 000804 | Loss: 0.045647
2026-03-31 23:58:11,874 - INFO - Epoch 202 | Batch index 000 | Step 000808 | Loss: 0.049034
2026-03-31 23:58:12,357 - INFO - Epoch 203 | Batch index 000 | Step 000812 | Loss: 0.327152
2026-03-31 23:58:12,897 - INFO - Epoch 204 | Batch index 000 | Step 000816 | Loss: 0.049907
2026-03-31 23:58:13,409 - INFO - Epoch 205 | Batch index 000 | Step 000820 | Loss: 0.055220
2026-03-31 23:58:13,889 - INFO - Epoch 206 | Batch index 000 | Step 000824 | Loss: 0.051098
2026-03-31 23:58:14,403 - INFO - Epoch 207 | Batch index 000 | Step 000828 | Loss: 0.053199
